time_s,vin,vout
1.993959999929799127e-03,-1.000000000000000000e+00,-9.855659859560218505e-01
1.994959999929799260e-03,-1.000000000000000000e+00,-9.857096079863103544e-01
1.995959999929799392e-03,-1.000000000000000000e+00,-9.858518009416703531e-01
1.996959999929799525e-03,-1.000000000000000000e+00,-9.859925790417531921e-01
1.997959999929799658e-03,-1.000000000000000000e+00,-9.861319563647207298e-01
1.998959999929799791e-03,-1.000000000000000000e+00,-9.862699468486539889e-01
1.999959999929799923e-03,-1.000000000000000000e+00,-9.864065642929461530e-01
2.000000000000000042e-03,-1.000000000000000000e+00,-9.864120005895105070e-01
2.000080000140400278e-03,-8.399997191995264290e-01,-9.862949641881207929e-01
2.000240000421200752e-03,-5.199991575985792869e-01,-9.858052822330309883e-01
2.000560000982801699e-03,1.200019656033151083e-01,-9.832947133412567320e-01
2.001000000000000174e-03,1.000000000000000000e+00,-9.765191336877038220e-01
2.001064000112320190e-03,1.000000000000000000e+00,-9.752549682893885130e-01
2.001192000336960656e-03,1.000000000000000000e+00,-9.727282545923620072e-01
2.001448000786241587e-03,1.000000000000000000e+00,-9.676845173924633059e-01
2.001960001684803016e-03,1.000000000000000000e+00,-9.576356800512987322e-01
2.002960001684803149e-03,1.000000000000000000e+00,-9.381567180607386369e-01
2.003960001684803281e-03,1.000000000000000000e+00,-9.188715765874976293e-01
2.004960001684803414e-03,1.000000000000000000e+00,-8.997783270692143454e-01
2.005960001684803547e-03,1.000000000000000000e+00,-8.808750601332023811e-01
2.006960001684803679e-03,1.000000000000000000e+00,-8.621598854055090300e-01
2.007960001684803812e-03,1.000000000000000000e+00,-8.436309313218723904e-01
2.008960001684803945e-03,1.000000000000000000e+00,-8.252863449405604124e-01
2.009960001684804078e-03,1.000000000000000000e+00,-8.071242917570722319e-01
2.010960001684804210e-03,1.000000000000000000e+00,-7.891429555206833646e-01
2.011960001684804343e-03,1.000000000000000000e+00,-7.713405380528158828e-01
2.012960001684804476e-03,1.000000000000000000e+00,-7.537152590672158148e-01
2.013960001684804609e-03,1.000000000000000000e+00,-7.362653559919202229e-01
2.014960001684804741e-03,1.000000000000000000e+00,-7.189890837929957534e-01
2.015960001684804874e-03,1.000000000000000000e+00,-7.018847148000308955e-01
2.016960001684805007e-03,1.000000000000000000e+00,-6.849505385333638507e-01
2.017960001684805139e-03,1.000000000000000000e+00,-6.681848615330318042e-01
2.018960001684805272e-03,1.000000000000000000e+00,-6.515860071894197247e-01
2.019960001684805405e-03,1.000000000000000000e+00,-6.351523155755947059e-01
2.020960001684805538e-03,1.000000000000000000e+00,-6.188821432813101930e-01
2.021960001684805670e-03,1.000000000000000000e+00,-6.027738632486604464e-01
2.022960001684805803e-03,1.000000000000000000e+00,-5.868258646093702513e-01
2.023960001684805936e-03,1.000000000000000000e+00,-5.710365525237048878e-01
2.024960001684806069e-03,1.000000000000000000e+00,-5.554043480209814865e-01
2.025960001684806201e-03,1.000000000000000000e+00,-5.399276878416682246e-01
2.026960001684806334e-03,1.000000000000000000e+00,-5.246050242810545994e-01
2.027960001684806467e-03,1.000000000000000000e+00,-5.094348250344769014e-01
2.028960001684806599e-03,1.000000000000000000e+00,-4.944155730440840668e-01
2.029960001684806732e-03,1.000000000000000000e+00,-4.795457663471279774e-01
2.030960001684806865e-03,1.000000000000000000e+00,-4.648239179257635523e-01
2.031960001684806998e-03,1.000000000000000000e+00,-4.502485555583430332e-01
2.032960001684807130e-03,1.000000000000000000e+00,-4.358182216721903646e-01
2.033960001684807263e-03,1.000000000000000000e+00,-4.215314731978402896e-01
2.034960001684807396e-03,1.000000000000000000e+00,-4.073868814247275094e-01
2.035960001684807529e-03,1.000000000000000000e+00,-3.933830318583123042e-01
2.036960001684807661e-03,1.000000000000000000e+00,-3.795185240786276837e-01
2.037960001684807794e-03,1.000000000000000000e+00,-3.657919716002334676e-01
2.038960001684807927e-03,1.000000000000000000e+00,-3.522020017335644737e-01
2.039960001684808059e-03,1.000000000000000000e+00,-3.387472554476584352e-01
2.040960001684808192e-03,1.000000000000000000e+00,-3.254263872342489927e-01
2.041960001684808325e-03,1.000000000000000000e+00,-3.122380649732118263e-01
2.042960001684808458e-03,1.000000000000000000e+00,-2.991809697993491057e-01
2.043960001684808590e-03,1.000000000000000000e+00,-2.862537959704998247e-01
2.044960001684808723e-03,1.000000000000000000e+00,-2.734552507369625296e-01
2.045960001684808856e-03,1.000000000000000000e+00,-2.607840542122166205e-01
2.046960001684808989e-03,1.000000000000000000e+00,-2.482389392449309007e-01
2.047960001684809121e-03,1.000000000000000000e+00,-2.358186512922450240e-01
2.048960001684809254e-03,1.000000000000000000e+00,-2.235219482943122116e-01
2.049960001684809387e-03,1.000000000000000000e+00,-2.113476005500902200e-01
2.050960001684809519e-03,1.000000000000000000e+00,-1.992943905943679317e-01
2.051960001684809652e-03,1.000000000000000000e+00,-1.873611130760160504e-01
2.052960001684809785e-03,1.000000000000000000e+00,-1.755465746374487435e-01
2.053960001684809918e-03,1.000000000000000000e+00,-1.638495937952850756e-01
2.054960001684810050e-03,1.000000000000000000e+00,-1.522690008221976588e-01
2.055960001684810183e-03,1.000000000000000000e+00,-1.408036376299369175e-01
2.056960001684810316e-03,1.000000000000000000e+00,-1.294523576535196174e-01
2.057960001684810449e-03,1.000000000000000000e+00,-1.182140257365691949e-01
2.058960001684810581e-03,1.000000000000000000e+00,-1.070875180177973812e-01
2.059960001684810714e-03,1.000000000000000000e+00,-9.607172181861529936e-02
2.060960001684810847e-03,1.000000000000000000e+00,-8.516553553186287373e-02
2.061960001684810979e-03,1.000000000000000000e+00,-7.436786851164531309e-02
2.062960001684811112e-03,1.000000000000000000e+00,-6.367764096426575815e-02
2.063960001684811245e-03,1.000000000000000000e+00,-5.309378384024321385e-02
2.064960001684811378e-03,1.000000000000000000e+00,-4.261523872740498320e-02
2.065960001684811510e-03,1.000000000000000000e+00,-3.224095774504274342e-02
2.066960001684811643e-03,1.000000000000000000e+00,-2.196990343912192181e-02
2.067960001684811776e-03,1.000000000000000000e+00,-1.180104867853364915e-02
2.068960001684811909e-03,1.000000000000000000e+00,-1.733376552379087797e-03
2.069960001684812041e-03,1.000000000000000000e+00,8.234119731724187999e-03
2.070960001684812174e-03,1.000000000000000000e+00,1.810243694832394667e-02
2.071960001684812307e-03,1.000000000000000000e+00,2.787256195381326504e-02
2.072960001684812439e-03,1.000000000000000000e+00,3.754547178511861288e-02
2.073960001684812572e-03,1.000000000000000000e+00,4.712213375740599564e-02
2.074960001684812705e-03,1.000000000000000000e+00,5.660350556081491374e-02
2.075960001684812838e-03,1.000000000000000000e+00,6.599053535622971534e-02
2.076960001684812970e-03,1.000000000000000000e+00,7.528416187009809302e-02
2.077960001684813103e-03,1.000000000000000000e+00,8.448531448830606805e-02
2.078960001684813236e-03,1.000000000000000000e+00,9.359491334911895777e-02
2.079960001684813369e-03,1.000000000000000000e+00,1.026138694351973746e-01
2.080960001684813501e-03,1.000000000000000000e+00,1.115430846646979085e-01
2.081960001684813634e-03,1.000000000000000000e+00,1.203834519814670906e-01
2.082960001684813767e-03,1.000000000000000000e+00,1.291358554443381157e-01
2.083960001684813899e-03,1.000000000000000000e+00,1.378011703155387624e-01
2.084960001684814032e-03,1.000000000000000000e+00,1.463802631482199745e-01
2.085960001684814165e-03,1.000000000000000000e+00,1.548739918731133203e-01
2.086960001684814298e-03,1.000000000000000000e+00,1.632832058843261269e-01
2.087960001684814430e-03,1.000000000000000000e+00,1.716087461242831180e-01
2.088960001684814563e-03,1.000000000000000000e+00,1.798514451678225878e-01
2.089960001684814696e-03,1.000000000000000000e+00,1.880121273054561892e-01
2.090960001684814829e-03,1.000000000000000000e+00,1.960916086257999125e-01
2.091960001684814961e-03,1.000000000000000000e+00,2.040906970971850254e-01
2.092960001684815094e-03,1.000000000000000000e+00,2.120101926484568300e-01
2.093960001684815227e-03,1.000000000000000000e+00,2.198508872489697008e-01
2.094960001684815359e-03,1.000000000000000000e+00,2.276135649877859268e-01
2.095960001684815492e-03,1.000000000000000000e+00,2.352990021520865727e-01
2.096960001684815625e-03,1.000000000000000000e+00,2.429079673048021581e-01
2.097960001684815758e-03,1.000000000000000000e+00,2.504412213614708449e-01
2.098960001684815890e-03,1.000000000000000000e+00,2.578995176663319011e-01
2.099960001684816023e-03,1.000000000000000000e+00,2.652836020676619389e-01
2.100960001684816156e-03,1.000000000000000000e+00,2.725942129923618618e-01
2.101960001684816289e-03,1.000000000000000000e+00,2.798320815198011013e-01
2.102960001684816421e-03,1.000000000000000000e+00,2.869979314549274685e-01
2.103960001684816554e-03,1.000000000000000000e+00,2.940924794006495868e-01
2.104960001684816687e-03,1.000000000000000000e+00,3.011164348294988469e-01
2.105960001684816819e-03,1.000000000000000000e+00,3.080705001545785415e-01
2.106960001684816952e-03,1.000000000000000000e+00,3.149553707998066221e-01
2.107960001684817085e-03,1.000000000000000000e+00,3.217717352694604016e-01
2.108960001684817218e-03,1.000000000000000000e+00,3.285202752170280904e-01
2.109960001684817350e-03,1.000000000000000000e+00,3.352016655133760459e-01
2.110960001684817483e-03,1.000000000000000000e+00,3.418165743142380086e-01
2.111960001684817616e-03,1.000000000000000000e+00,3.483656631270317106e-01
2.112960001684817749e-03,1.000000000000000000e+00,3.548495868770114581e-01
2.113960001684817881e-03,1.000000000000000000e+00,3.612689939727626309e-01
2.114960001684818014e-03,1.000000000000000000e+00,3.676245263710436473e-01
2.115960001684818147e-03,1.000000000000000000e+00,3.739168196409835554e-01
2.116960001684818279e-03,1.000000000000000000e+00,3.801465030276405255e-01
2.117960001684818412e-03,1.000000000000000000e+00,3.863141995149277363e-01
2.118960001684818545e-03,1.000000000000000000e+00,3.924205258879135405e-01
2.119960001684818678e-03,1.000000000000000000e+00,3.984660927945015696e-01
2.120960001684818810e-03,1.000000000000000000e+00,4.044515048064966645e-01
2.121960001684818943e-03,1.000000000000000000e+00,4.103773604800638464e-01
2.122960001684819076e-03,1.000000000000000000e+00,4.162442524155856027e-01
2.123960001684819209e-03,1.000000000000000000e+00,4.220527673169230942e-01
2.124960001684819341e-03,1.000000000000000000e+00,4.278034860500879999e-01
2.125960001684819474e-03,1.000000000000000000e+00,4.334969837013308847e-01
2.126960001684819607e-03,1.000000000000000000e+00,4.391338296346510850e-01
2.127960001684819739e-03,1.000000000000000000e+00,4.447145875487342193e-01
2.128960001684819872e-03,1.000000000000000000e+00,4.502398155333240393e-01
2.129960001684820005e-03,1.000000000000000000e+00,4.557100661250323981e-01
2.130960001684820138e-03,1.000000000000000000e+00,4.611258863625943283e-01
2.131960001684820270e-03,1.000000000000000000e+00,4.664878178415735599e-01
2.132960001684820403e-03,1.000000000000000000e+00,4.717963967685231963e-01
2.133960001684820536e-03,1.000000000000000000e+00,4.770521540146075989e-01
2.134960001684820668e-03,1.000000000000000000e+00,4.822556151686910875e-01
2.135960001684820801e-03,1.000000000000000000e+00,4.874073005898981181e-01
2.136960001684820934e-03,1.000000000000000000e+00,4.925077254596504361e-01
2.137960001684821067e-03,1.000000000000000000e+00,4.975573998331863645e-01
2.138960001684821199e-03,1.000000000000000000e+00,5.025568286905677251e-01
2.139960001684821332e-03,1.000000000000000000e+00,5.075065119871791097e-01
2.140960001684821465e-03,1.000000000000000000e+00,5.124069447037246094e-01
2.141960001684821598e-03,1.000000000000000000e+00,5.172586168957274966e-01
2.142960001684821730e-03,1.000000000000000000e+00,5.220620137425362461e-01
2.143960001684821863e-03,1.000000000000000000e+00,5.268176155958445017e-01
2.144960001684821996e-03,1.000000000000000000e+00,5.315258980277267620e-01
2.145960001684822128e-03,1.000000000000000000e+00,5.361873318781972264e-01
2.146960001684822261e-03,1.000000000000000000e+00,5.408023833022949090e-01
2.147960001684822394e-03,1.000000000000000000e+00,5.453715138167000154e-01
2.148960001684822527e-03,1.000000000000000000e+00,5.498951803458871357e-01
2.149960001684822659e-03,1.000000000000000000e+00,5.543738352678186931e-01
2.150960001684822792e-03,1.000000000000000000e+00,5.588079264591837569e-01
2.151960001684822925e-03,1.000000000000000000e+00,5.631978973401868815e-01
2.152960001684823058e-03,1.000000000000000000e+00,5.675441869188916355e-01
2.153960001684823190e-03,1.000000000000000000e+00,5.718472298351217065e-01
2.154960001684823323e-03,1.000000000000000000e+00,5.761074564039264656e-01
2.155960001684823456e-03,1.000000000000000000e+00,5.803252926586137672e-01
2.156960001684823588e-03,1.000000000000000000e+00,5.845011603933539801e-01
2.157960001684823721e-03,1.000000000000000000e+00,5.886354772053604689e-01
2.158960001684823854e-03,1.000000000000000000e+00,5.927286565366504112e-01
2.159960001684823987e-03,1.000000000000000000e+00,5.967811077153902799e-01
2.160960001684824119e-03,1.000000000000000000e+00,6.007932359968292113e-01
2.161960001684824252e-03,1.000000000000000000e+00,6.047654426038259201e-01
2.162960001684824385e-03,1.000000000000000000e+00,6.086981247669720485e-01
2.163960001684824518e-03,1.000000000000000000e+00,6.125916757643157240e-01
2.164960001684824650e-03,1.000000000000000000e+00,6.164464849606907659e-01
2.165960001684824783e-03,1.000000000000000000e+00,6.202629378466539833e-01
2.166960001684824916e-03,1.000000000000000000e+00,6.240414160770356711e-01
2.167960001684825048e-03,1.000000000000000000e+00,6.277822975091050806e-01
2.168960001684825181e-03,1.000000000000000000e+00,6.314859562403578597e-01
2.169960001684825314e-03,1.000000000000000000e+00,6.351527626459264608e-01
2.170960001684825447e-03,1.000000000000000000e+00,6.387830834156186244e-01
2.171960001684825579e-03,1.000000000000000000e+00,6.423772815905874900e-01
2.172960001684825712e-03,1.000000000000000000e+00,6.459357165996364447e-01
2.173960001684825845e-03,1.000000000000000000e+00,6.494587442951624823e-01
2.174960001684825978e-03,1.000000000000000000e+00,6.529467169887429590e-01
2.175960001684826110e-03,1.000000000000000000e+00,6.563999834863676330e-01
2.176960001684826243e-03,1.000000000000000000e+00,6.598188891233193187e-01
2.177960001684826376e-03,1.000000000000000000e+00,6.632037757987090387e-01
2.178960001684826508e-03,1.000000000000000000e+00,6.665549820096671185e-01
2.179960001684826641e-03,1.000000000000000000e+00,6.698728428851928873e-01
2.180960001684826774e-03,1.000000000000000000e+00,6.731576902196686474e-01
2.181960001684826907e-03,1.000000000000000000e+00,6.764098525060401323e-01
2.182960001684827039e-03,1.000000000000000000e+00,6.796296549686666744e-01
2.183960001684827172e-03,1.000000000000000000e+00,6.828174195958439663e-01
2.184960001684827305e-03,1.000000000000000000e+00,6.859734651720049703e-01
2.185960001684827438e-03,1.000000000000000000e+00,6.890981073095970855e-01
2.186960001684827570e-03,1.000000000000000000e+00,6.921916584806461215e-01
2.187960001684827703e-03,1.000000000000000000e+00,6.952544280480028593e-01
2.188960001684827836e-03,1.000000000000000000e+00,6.982867222962814147e-01
2.189960001684827968e-03,1.000000000000000000e+00,7.012888444624877371e-01
2.190960001684828101e-03,1.000000000000000000e+00,7.042610947663436871e-01
2.191960001684828234e-03,1.000000000000000000e+00,7.072037704403106861e-01
2.192960001684828367e-03,1.000000000000000000e+00,7.101171657593128295e-01
2.193960001684828499e-03,1.000000000000000000e+00,7.130015720701654569e-01
2.194960001684828632e-03,1.000000000000000000e+00,7.158572778207110687e-01
2.195960001684828765e-03,1.000000000000000000e+00,7.186845685886641411e-01
2.196960001684828898e-03,1.000000000000000000e+00,7.214837271101700589e-01
2.197960001684829030e-03,1.000000000000000000e+00,7.242550333080788327e-01
2.198960001684829163e-03,1.000000000000000000e+00,7.269987643199389282e-01
2.199960001684829296e-03,1.000000000000000000e+00,7.297151945257108752e-01
2.200960001684829428e-03,1.000000000000000000e+00,7.324045955752063186e-01
2.201960001684829561e-03,1.000000000000000000e+00,7.350672364152540661e-01
2.202960001684829694e-03,1.000000000000000000e+00,7.377033833165947962e-01
2.203960001684829827e-03,1.000000000000000000e+00,7.403132999005093140e-01
2.204960001684829959e-03,1.000000000000000000e+00,7.428972471651807963e-01
2.205960001684830092e-03,1.000000000000000000e+00,7.454554835117960243e-01
2.206960001684830225e-03,1.000000000000000000e+00,7.479882647703850473e-01
2.207960001684830358e-03,1.000000000000000000e+00,7.504958442254060502e-01
2.208960001684830490e-03,1.000000000000000000e+00,7.529784726410737594e-01
2.209960001684830623e-03,1.000000000000000000e+00,7.554363982864363836e-01
2.210960001684830756e-03,1.000000000000000000e+00,7.578698669602030868e-01
2.211960001684830888e-03,1.000000000000000000e+00,7.602791220153255480e-01
2.212960001684831021e-03,1.000000000000000000e+00,7.626644043833322728e-01
2.213960001684831154e-03,1.000000000000000000e+00,7.650259525984235420e-01
2.214960001684831287e-03,1.000000000000000000e+00,7.673640028213248865e-01
2.215960001684831419e-03,1.000000000000000000e+00,7.696787888629040841e-01
2.216960001684831552e-03,1.000000000000000000e+00,7.719705422075521239e-01
2.217960001684831685e-03,1.000000000000000000e+00,7.742394920363327993e-01
2.218960001684831818e-03,1.000000000000000000e+00,7.764858652499018188e-01
2.219960001684831950e-03,1.000000000000000000e+00,7.787098864911964347e-01
2.220960001684832083e-03,1.000000000000000000e+00,7.809117781679009163e-01
2.221960001684832216e-03,1.000000000000000000e+00,7.830917604746879812e-01
2.222960001684832348e-03,1.000000000000000000e+00,7.852500514152384037e-01
2.223960001684832481e-03,1.000000000000000000e+00,7.873868668240422419e-01
2.224960001684832614e-03,1.000000000000000000e+00,7.895024203879823510e-01
2.225960001684832747e-03,1.000000000000000000e+00,7.915969236677040666e-01
2.226960001684832879e-03,1.000000000000000000e+00,7.936705861187716149e-01
2.227960001684833012e-03,1.000000000000000000e+00,7.957236151126145796e-01
2.228960001684833145e-03,1.000000000000000000e+00,7.977562159572652023e-01
2.229960001684833278e-03,1.000000000000000000e+00,7.997685919178895153e-01
2.230960001684833410e-03,1.000000000000000000e+00,8.017609442371146367e-01
2.231960001684833543e-03,1.000000000000000000e+00,8.037334721551534500e-01
2.232960001684833676e-03,1.000000000000000000e+00,8.056863729297293331e-01
2.233960001684833808e-03,1.000000000000000000e+00,8.076198418558017122e-01
2.234960001684833941e-03,1.000000000000000000e+00,8.095340722850972170e-01
2.235960001684834074e-03,1.000000000000000000e+00,8.114292556454445471e-01
2.236960001684834207e-03,1.000000000000000000e+00,8.133055814599177147e-01
2.237960001684834339e-03,1.000000000000000000e+00,8.151632373657892172e-01
2.238960001684834472e-03,1.000000000000000000e+00,8.170024091332938054e-01
2.239960001684834605e-03,1.000000000000000000e+00,8.188232806842064004e-01
2.240960001684834738e-03,1.000000000000000000e+00,8.206260341102342704e-01
2.241960001684834870e-03,1.000000000000000000e+00,8.224108496912270194e-01
2.242960001684835003e-03,1.000000000000000000e+00,8.241779059132050556e-01
2.243960001684835136e-03,1.000000000000000000e+00,8.259273794862079798e-01
2.244960001684835268e-03,1.000000000000000000e+00,8.276594453619670055e-01
2.245960001684835401e-03,1.000000000000000000e+00,8.293742767514000747e-01
2.246960001684835534e-03,1.000000000000000000e+00,8.310720451419335575e-01
2.247960001684835667e-03,1.000000000000000000e+00,8.327529203146508685e-01
2.248960001684835799e-03,1.000000000000000000e+00,8.344170703612714401e-01
2.249960001684835932e-03,1.000000000000000000e+00,8.360646617009603876e-01
2.250960001684836065e-03,1.000000000000000000e+00,8.376958590969707519e-01
2.251960001684836198e-03,1.000000000000000000e+00,8.393108256731204309e-01
2.252960001684836330e-03,1.000000000000000000e+00,8.409097229301042420e-01
2.253960001684836463e-03,1.000000000000000000e+00,8.424927107616452249e-01
2.254960001684836596e-03,1.000000000000000000e+00,8.440599474704846283e-01
2.255960001684836728e-03,1.000000000000000000e+00,8.456115897842112483e-01
2.256960001684836861e-03,1.000000000000000000e+00,8.471477928709356675e-01
2.257960001684836994e-03,1.000000000000000000e+00,8.486687103548071764e-01
2.258960001684837127e-03,1.000000000000000000e+00,8.501744943313763736e-01
2.259960001684837259e-03,1.000000000000000000e+00,8.516652953828055539e-01
2.260960001684837392e-03,1.000000000000000000e+00,8.531412625929268856e-01
2.261960001684837525e-03,1.000000000000000000e+00,8.546025435621513733e-01
2.262960001684837658e-03,1.000000000000000000e+00,8.560492844222297171e-01
2.263960001684837790e-03,1.000000000000000000e+00,8.574816298508644019e-01
2.264960001684837923e-03,1.000000000000000000e+00,8.588997230861793453e-01
2.265960001684838056e-03,1.000000000000000000e+00,8.603037059410432175e-01
2.266960001684838188e-03,1.000000000000000000e+00,8.616937188172517637e-01
2.267960001684838321e-03,1.000000000000000000e+00,8.630699007195676842e-01
2.268960001684838454e-03,1.000000000000000000e+00,8.644323892696219591e-01
2.269960001684838587e-03,1.000000000000000000e+00,8.657813207196756178e-01
2.270960001684838719e-03,1.000000000000000000e+00,8.671168299662460610e-01
2.271960001684838852e-03,1.000000000000000000e+00,8.684390505635969371e-01
2.272960001684838985e-03,1.000000000000000000e+00,8.697481147370933474e-01
2.273960001684839118e-03,1.000000000000000000e+00,8.710441533964257133e-01
2.274960001684839250e-03,1.000000000000000000e+00,8.723272961487001931e-01
2.275960001684839383e-03,1.000000000000000000e+00,8.735976713113998704e-01
2.276960001684839516e-03,1.000000000000000000e+00,8.748554059252169335e-01
2.277960001684839648e-03,1.000000000000000000e+00,8.761006257667572905e-01
2.278960001684839781e-03,1.000000000000000000e+00,8.773334553611180642e-01
2.279960001684839914e-03,1.000000000000000000e+00,8.785540179943407413e-01
2.280960001684840047e-03,1.000000000000000000e+00,8.797624357257404215e-01
2.281960001684840179e-03,1.000000000000000000e+00,8.809588294001110542e-01
2.282960001684840312e-03,1.000000000000000000e+00,8.821433186598114373e-01
2.283960001684840445e-03,1.000000000000000000e+00,8.833160219567288696e-01
2.284960001684840578e-03,1.000000000000000000e+00,8.844770565641246751e-01
2.285960001684840710e-03,1.000000000000000000e+00,8.856265385883621555e-01
2.286960001684840843e-03,1.000000000000000000e+00,8.867645829805179680e-01
2.287960001684840976e-03,1.000000000000000000e+00,8.878913035478762650e-01
2.288960001684841108e-03,1.000000000000000000e+00,8.890068129653104778e-01
2.289960001684841241e-03,1.000000000000000000e+00,8.901112227865513038e-01
2.290960001684841374e-03,1.000000000000000000e+00,8.912046434553417829e-01
2.291960001684841507e-03,1.000000000000000000e+00,8.922871843164825734e-01
2.292960001684841639e-03,1.000000000000000000e+00,8.933589536267662057e-01
2.293960001684841772e-03,1.000000000000000000e+00,8.944200585658033109e-01
2.294960001684841905e-03,1.000000000000000000e+00,8.954706052467406030e-01
2.295960001684842038e-03,1.000000000000000000e+00,8.965106987268725014e-01
2.296960001684842170e-03,1.000000000000000000e+00,8.975404430181473936e-01
2.297960001684842303e-03,1.000000000000000000e+00,8.985599410975689816e-01
2.298960001684842436e-03,1.000000000000000000e+00,8.995692949174940445e-01
2.299960001684842568e-03,1.000000000000000000e+00,9.005686054158276166e-01
2.300960001684842701e-03,1.000000000000000000e+00,9.015579725261182453e-01
2.301960001684842834e-03,1.000000000000000000e+00,9.025374951875501095e-01
2.302960001684842967e-03,1.000000000000000000e+00,9.035072713548381040e-01
2.303960001684843099e-03,1.000000000000000000e+00,9.044673980080238929e-01
2.304960001684843232e-03,1.000000000000000000e+00,9.054179711621730409e-01
2.305960001684843365e-03,1.000000000000000000e+00,9.063590858769773329e-01
2.306960001684843498e-03,1.000000000000000000e+00,9.072908362662612802e-01
2.307960001684843630e-03,1.000000000000000000e+00,9.082133155073931485e-01
2.308960001684843763e-03,1.000000000000000000e+00,9.091266158506032813e-01
2.309960001684843896e-03,1.000000000000000000e+00,9.100308286282091652e-01
2.310960001684844028e-03,1.000000000000000000e+00,9.109260442637494570e-01
2.311960001684844161e-03,1.000000000000000000e+00,9.118123522810255288e-01
2.312960001684844294e-03,1.000000000000000000e+00,9.126898413130551946e-01
2.313960001684844427e-03,1.000000000000000000e+00,9.135585991109353987e-01
2.314960001684844559e-03,1.000000000000000000e+00,9.144187125526178628e-01
2.315960001684844692e-03,1.000000000000000000e+00,9.152702676515969138e-01
2.316960001684844825e-03,1.000000000000000000e+00,9.161133495655114922e-01
2.317960001684844958e-03,1.000000000000000000e+00,9.169480426046606736e-01
2.318960001684845090e-03,1.000000000000000000e+00,9.177744302404352572e-01
2.319960001684845223e-03,1.000000000000000000e+00,9.185925951136650891e-01
2.320960001684845356e-03,1.000000000000000000e+00,9.194026190428827849e-01
2.321960001684845488e-03,1.000000000000000000e+00,9.202045830325061848e-01
2.322960001684845621e-03,1.000000000000000000e+00,9.209985672809390955e-01
2.323960001684845754e-03,1.000000000000000000e+00,9.217846511885916527e-01
2.324960001684845887e-03,1.000000000000000000e+00,9.225629133658196368e-01
2.325960001684846019e-03,1.000000000000000000e+00,9.233334316407868503e-01
2.326960001684846152e-03,1.000000000000000000e+00,9.240962830672468931e-01
2.327960001684846285e-03,1.000000000000000000e+00,9.248515439322496645e-01
2.328960001684846418e-03,1.000000000000000000e+00,9.255992897637697059e-01
2.329960001684846550e-03,1.000000000000000000e+00,9.263395953382596026e-01
2.330960001684846683e-03,1.000000000000000000e+00,9.270725346881277806e-01
2.331960001684846816e-03,1.000000000000000000e+00,9.277981811091415842e-01
2.332960001684846948e-03,1.000000000000000000e+00,9.285166071677571908e-01
2.333960001684847081e-03,1.000000000000000000e+00,9.292278847083768056e-01
2.334960001684847214e-03,1.000000000000000000e+00,9.299320848605323597e-01
2.335960001684847347e-03,1.000000000000000000e+00,9.306292780459998193e-01
2.336960001684847479e-03,1.000000000000000000e+00,9.313195339858406641e-01
2.337960001684847612e-03,1.000000000000000000e+00,9.320029217073746430e-01
2.338960001684847745e-03,1.000000000000000000e+00,9.326795095510825861e-01
2.339960001684847878e-03,1.000000000000000000e+00,9.333493651774401600e-01
2.340960001684848010e-03,1.000000000000000000e+00,9.340125555736845664e-01
2.341960001684848143e-03,1.000000000000000000e+00,9.346691470605135166e-01
2.342960001684848276e-03,1.000000000000000000e+00,9.353192052987172600e-01
2.343960001684848408e-03,1.000000000000000000e+00,9.359627952957449981e-01
2.344960001684848541e-03,1.000000000000000000e+00,9.365999814122054623e-01
2.345960001684848674e-03,1.000000000000000000e+00,9.372308273683032098e-01
2.346960001684848807e-03,1.000000000000000000e+00,9.378553962502106378e-01
2.347960001684848939e-03,1.000000000000000000e+00,9.384737505163779359e-01
2.348960001684849072e-03,1.000000000000000000e+00,9.390859520037774244e-01
2.349960001684849205e-03,1.000000000000000000e+00,9.396920619340882741e-01
2.350960001684849338e-03,1.000000000000000000e+00,9.402921409198188307e-01
2.351960001684849470e-03,1.000000000000000000e+00,9.408862489703679888e-01
2.352960001684849603e-03,1.000000000000000000e+00,9.414744454980260580e-01
2.353960001684849736e-03,1.000000000000000000e+00,9.420567893239164547e-01
2.354960001684849868e-03,1.000000000000000000e+00,9.426333386838777750e-01
2.355960001684850001e-03,1.000000000000000000e+00,9.432041512342872469e-01
2.356960001684850134e-03,1.000000000000000000e+00,9.437692840578270070e-01
2.357960001684850267e-03,1.000000000000000000e+00,9.443287936691919793e-01
2.358960001684850399e-03,1.000000000000000000e+00,9.448827360207423531e-01
2.359960001684850532e-03,1.000000000000000000e+00,9.454311665080982197e-01
2.360960001684850665e-03,1.000000000000000000e+00,9.459741399756794733e-01
2.361960001684850798e-03,1.000000000000000000e+00,9.465117107221902026e-01
2.362960001684850930e-03,1.000000000000000000e+00,9.470439325060490132e-01
2.363960001684851063e-03,1.000000000000000000e+00,9.475708585507650605e-01
2.364960001684851196e-03,1.000000000000000000e+00,9.480925415502600151e-01
2.365960001684851328e-03,1.000000000000000000e+00,9.486090336741382911e-01
2.366960001684851461e-03,1.000000000000000000e+00,9.491203865729033184e-01
2.367960001684851594e-03,1.000000000000000000e+00,9.496266513831232992e-01
2.368960001684851727e-03,1.000000000000000000e+00,9.501278787325451169e-01
2.369960001684851859e-03,1.000000000000000000e+00,9.506241187451568431e-01
2.370960001684851992e-03,1.000000000000000000e+00,9.511154210462002823e-01
2.371960001684852125e-03,1.000000000000000000e+00,9.516018347671338917e-01
