time_s,vin,vgate,vout
3.893280000000192819e-03,-6.214103635950173066e-03,1.993781742082941122e+00,3.315069518727860931e+00
3.894280000000192952e-03,-6.164753467733896999e-03,1.993831350311732198e+00,3.314906449697264890e+00
3.895280000000193085e-03,-6.115159925606464091e-03,1.993881199842397089e+00,3.314742580279834705e+00
3.896280000000193217e-03,-6.065324967435998041e-03,1.993931288707055494e+00,3.314577916840388383e+00
3.897280000000193350e-03,-6.015250560621290474e-03,1.993981614928377333e+00,3.314412465775453676e+00
3.898280000000193483e-03,-5.964938682014236243e-03,1.994032176519661803e+00,3.314246233513039819e+00
3.899280000000193615e-03,-5.914391317841625161e-03,1.994082971484916422e+00,3.314079226512383514e+00
3.900280000000193748e-03,-5.863610463626848721e-03,1.994133997818936743e+00,3.313911451263717112e+00
3.901280000000193881e-03,-5.812598124111045643e-03,1.994185253507382738e+00,3.313742914288040353e+00
3.902280000000194014e-03,-5.761356313174096494e-03,1.994236736526859843e+00,3.313573622136869012e+00
3.903280000000194146e-03,-5.709887053754894061e-03,1.994288444845000008e+00,3.313403581391989761e+00
3.904280000000194279e-03,-5.658192377771732555e-03,1.994340376420539629e+00,3.313232798665217693e+00
3.905280000000194412e-03,-5.606274326041872820e-03,1.994392529203401265e+00,3.313061280598154745e+00
3.906280000000194111e-03,-5.554134948201100604e-03,1.994444901134775794e+00,3.312889033861944554e+00
3.907280000000194244e-03,-5.501776302622776553e-03,1.994497490147201901e+00,3.312716065157018441e+00
3.908280000000194376e-03,-5.449200456336543603e-03,1.994550294164647353e+00,3.312542381212848497e+00
3.909280000000194509e-03,-5.396409484946850486e-03,1.994603311102592924e+00,3.312367988787710438e+00
3.910280000000194642e-03,-5.343405472550825583e-03,1.994656538868113671e+00,3.312192894668403831e+00
3.911280000000194775e-03,-5.290190511656118685e-03,1.994709975359961529e+00,3.312017105670025607e+00
3.912280000000194907e-03,-5.236766703098238822e-03,1.994763618468647914e+00,3.311840628635712491e+00
3.913280000000195040e-03,-5.183136155957731618e-03,1.994817466076526769e+00,3.311663470436375434e+00
3.914280000000195173e-03,-5.129300987476707874e-03,1.994871516057878713e+00,3.311485637970453588e+00
3.915280000000195305e-03,-5.075263322975498773e-03,1.994925766278997648e+00,3.311307138163639863e+00
3.916280000000195438e-03,-5.021025295768540876e-03,1.994980214598269130e+00,3.311127977968651770e+00
3.917280000000195571e-03,-4.966589047080248107e-03,1.995034858866260086e+00,3.310948164364940993e+00
3.918280000000195704e-03,-4.911956725960570612e-03,1.995089696925800737e+00,3.310767704358461572e+00
3.919280000000195836e-03,-4.857130489199936937e-03,1.995144726612071429e+00,3.310586604981376802e+00
3.920280000000195969e-03,-4.802112501244360995e-03,1.995199945752686110e+00,3.310404873291824757e+00
3.921280000000196102e-03,-4.746904934109769277e-03,1.995255352167780050e+00,3.310222516373642065e+00
3.922280000000196234e-03,-4.691509967296381839e-03,1.995310943670095982e+00,3.310039541336090352e+00
3.923280000000196367e-03,-4.635929787702605838e-03,1.995366718065069378e+00,3.309855955313595999e+00
3.924280000000196500e-03,-4.580166589538794616e-03,1.995422673150915482e+00,3.309671765465492577e+00
3.925280000000196633e-03,-4.524222574240593063e-03,1.995478806718715914e+00,3.309486978975737514e+00
3.926280000000196765e-03,-4.468099950381806788e-03,1.995535116552505928e+00,3.309301603052650975e+00
3.927280000000196898e-03,-4.411800933587623451e-03,1.995591600429362567e+00,3.309115644928638744e+00
3.928280000000197031e-03,-4.355327746446763758e-03,1.995648256119492814e+00,3.308929111859925776e+00
3.929280000000197164e-03,-4.298682618424021912e-03,1.995705081386317081e+00,3.308742011126288851e+00
3.930280000000197296e-03,-4.241867785772028034e-03,1.995762073986565577e+00,3.308554350030759039e+00
3.931280000000197429e-03,-4.184885491443092985e-03,1.995819231670359573e+00,3.308366135899378335e+00
3.932280000000197562e-03,-4.127737985000595224e-03,1.995876552181304886e+00,3.308177376080891463e+00
3.933280000000197694e-03,-4.070427522530300872e-03,1.995934033256577589e+00,3.307988077946494521e+00
3.934280000000197827e-03,-4.012956366551074031e-03,1.995991672627017044e+00,3.307798248889541881e+00
3.935280000000197960e-03,-3.955326785925809135e-03,1.996049468017210948e+00,3.307607896325278851e+00
3.936280000000198093e-03,-3.897541055771639937e-03,1.996107417145589924e+00,3.307417027690537914e+00
3.937280000000198225e-03,-3.839601457370216131e-03,1.996165517724513672e+00,3.307225650443489151e+00
3.938280000000198358e-03,-3.781510278077738433e-03,1.996223767460363563e+00,3.307033772063333821e+00
3.939280000000198491e-03,-3.723269811234431598e-03,1.996282164053632791e+00,3.306841400050029023e+00
3.940280000000198624e-03,-3.664882356074302804e-03,1.996340705199016741e+00,3.306648541924008811e+00
3.941280000000198756e-03,-3.606350217633973697e-03,1.996399388585503143e+00,3.306455205225887539e+00
3.942280000000198889e-03,-3.547675706662145600e-03,1.996458211896463997e+00,3.306261397516188083e+00
3.943280000000199022e-03,-3.488861139527979667e-03,1.996517172809749052e+00,3.306067126375036302e+00
3.944280000000199154e-03,-3.429908838129945396e-03,1.996576268997775960e+00,3.305872399401890149e+00
3.945280000000199287e-03,-3.370821129803925828e-03,1.996635498127619091e+00,3.305677224215240351e+00
3.946280000000199420e-03,-3.311600347231439395e-03,1.996694857861108341e+00,3.305481608452321751e+00
3.947280000000199553e-03,-3.252248828347644935e-03,1.996754345854913737e+00,3.305285559768831760e+00
3.948280000000199685e-03,-3.192768916248815876e-03,1.996813959760644686e+00,3.305089085838624818e+00
3.949280000000199818e-03,-3.133162959100103256e-03,1.996873697224939237e+00,3.304892194353424628e+00
3.950280000000199951e-03,-3.073433310042599214e-03,1.996933555889557121e+00,3.304694893022534607e+00
3.951280000000200084e-03,-3.013582327100575251e-03,1.996993533391471676e+00,3.304497189572546567e+00
3.952280000000200216e-03,-2.953612373088323681e-03,1.997053627362967321e+00,3.304299091747034289e+00
3.953280000000200349e-03,-2.893525815517010349e-03,1.997113835431730378e+00,3.304100607306258652e+00
3.954280000000200482e-03,-2.833325026500976146e-03,1.997174155220940550e+00,3.303901744026881637e+00
3.955280000000200614e-03,-2.773012382664393274e-03,1.997234584349369291e+00,3.303702509701661683e+00
3.956280000000200747e-03,-2.712590265047032465e-03,1.997295120431470172e+00,3.303502912139153480e+00
3.957280000000200880e-03,-2.652061059010705872e-03,1.997355761077474146e+00,3.303302959163415764e+00
3.958280000000201013e-03,-2.591427154144859950e-03,1.997416503893485684e+00,3.303102658613696896e+00
3.959280000000201145e-03,-2.530690944172167469e-03,1.997477346481574711e+00,3.302902018344147983e+00
3.960280000000201278e-03,-2.469854826854305570e-03,1.997538286439872079e+00,3.302701046223514680e+00
3.961280000000201411e-03,-2.408921203896879047e-03,1.997599321362667046e+00,3.302499750134838763e+00
3.962280000000201544e-03,-2.347892480855090849e-03,1.997660448840496095e+00,3.302298137975150816e+00
3.963280000000201676e-03,-2.286771067038359615e-03,1.997721666460242851e+00,3.302096217655168253e+00
3.964280000000201809e-03,-2.225559375415515732e-03,1.997782971805234675e+00,3.301893997098991562e+00
3.965280000000201942e-03,-2.164259822519298306e-03,1.997844362455333700e+00,3.301691484243788999e+00
3.966280000000202074e-03,-2.102874828351094551e-03,1.997905835987034306e+00,3.301488687039507930e+00
3.967280000000202207e-03,-2.041406816285330945e-03,1.997967389973558383e+00,3.301285613448561307e+00
3.968280000000202340e-03,-1.979858212973908613e-03,1.998029021984953468e+00,3.301082271445506144e+00
3.969280000000202473e-03,-1.918231448250333178e-03,1.998090729588184900e+00,3.300878669016760192e+00
3.970280000000202605e-03,-1.856528955033719076e-03,1.998152510347234845e+00,3.300674814160269754e+00
3.971280000000202738e-03,-1.794753169232846980e-03,1.998214361823198670e+00,3.300470714885201495e+00
3.972280000000202871e-03,-1.732906529649928286e-03,1.998276281574377533e+00,3.300266379211665324e+00
3.973280000000203004e-03,-1.670991477884465433e-03,1.998338267156377634e+00,3.300061815170364454e+00
3.974280000000203136e-03,-1.609010458236616098e-03,1.998400316122206588e+00,3.299857030802300528e+00
3.975280000000203269e-03,-1.546965917611012971e-03,1.998462426022370231e+00,3.299652034158459202e+00
3.976280000000203402e-03,-1.484860305419742404e-03,1.998524594404968546e+00,3.299446833299496618e+00
3.977280000000203534e-03,-1.422696073486136867e-03,1.998586818815793142e+00,3.299241436295427654e+00
3.978280000000203667e-03,-1.360475675947560824e-03,1.998649096798422509e+00,3.299035851225319504e+00
3.979280000000203800e-03,-1.298201569158841063e-03,1.998711425894321492e+00,3.298830086176956833e+00
3.980280000000203933e-03,-1.235876211595048025e-03,1.998773803642935443e+00,3.298624149246554893e+00
3.981280000000204065e-03,-1.173502063754544925e-03,1.998836227581791691e+00,3.298418048538415803e+00
3.982280000000204198e-03,-1.111081588061957727e-03,1.998898695246591917e+00,3.298211792164630118e+00
3.983280000000204331e-03,-1.048617248770714484e-03,1.998961204171311845e+00,3.298005388244760638e+00
3.984280000000204464e-03,-9.861115118660456619e-04,1.999023751888298284e+00,3.297798844905515558e+00
3.985280000000204596e-03,-9.235668449673817759e-04,1.999086335928366820e+00,3.297592170280438495e+00
3.986280000000204729e-03,-8.609857172310781152e-04,1.999148953820900410e+00,3.297385372509583412e+00
3.987280000000204862e-03,-7.983705992528665821e-04,1.999211603093942635e+00,3.297178459739216194e+00
3.988280000000204994e-03,-7.357239629704613766e-04,1.999274281274300291e+00,3.296971440121456709e+00
3.989280000000205127e-03,-6.730482815657237369e-04,1.999336985887639084e+00,3.296764321814003473e+00
3.990280000000205260e-03,-6.103460293673087156e-04,1.999399714458580224e+00,3.296557112979782822e+00
3.991280000000205393e-03,-5.476196817527339677e-04,1.999462464510800119e+00,3.296349821786642487e+00
3.992280000000205525e-03,-4.848717150507632291e-04,1.999525233567125859e+00,3.296142456407035404e+00
3.993280000000205658e-03,-4.221046064437511424e-04,1.999588019149635132e+00,3.295935025017675990e+00
3.994280000000205791e-03,-3.593208338696355546e-04,1.999650818779752592e+00,3.295727535799247931e+00
3.995280000000205924e-03,-2.965228759242545336e-04,1.999713629978348450e+00,3.295519996936067564e+00
3.996280000000206056e-03,-2.337132117634250768e-04,1.999776450265837946e+00,3.295312416615749029e+00
3.997280000000206189e-03,-1.708943210052117721e-04,1.999839277162274609e+00,3.295104803028915619e+00
3.998280000000206322e-03,-1.080686836317876226e-04,1.999902108187452177e+00,3.294897164368843612e+00
3.999280000000206454e-03,-4.523877989181242871e-05,1.999964940861003404e+00,3.294689508831150526e+00
4.000280000000206587e-03,1.759290979776721069e-05,2.000027772702492879e+00,3.294481844613491361e+00
4.001280000000206720e-03,8.042390494932086806e-05,2.000090601231520715e+00,3.294274179915192668e+00
4.002280000000206853e-03,1.432517251028859659e-04,2.000153423967816035e+00,3.294066522936974550e+00
4.003280000000206985e-03,2.060738899236302338e-04,2.000216238431336002e+00,3.293858881880597167e+00
4.004280000000207118e-03,2.688879193000198319e-04,2.000279042142366404e+00,3.293651264948539215e+00
4.005280000000207251e-03,3.316913334417298000e-04,2.000341832621616689e+00,3.293443680343687063e+00
4.006280000000207384e-03,3.944816529776130269e-04,2.000404607390318112e+00,3.293236136268994585e+00
4.007280000000207516e-03,4.572563990532974736e-04,2.000467363970323653e+00,3.293028640927165185e+00
4.008280000000207649e-03,5.200130934292956008e-04,2.000530099884202162e+00,3.292821202520330282e+00
4.009280000000207782e-03,5.827492585786993870e-04,2.000592812655340058e+00,3.292613829249715351e+00
4.010280000000207914e-03,6.454624177852363864e-04,2.000655499808037252e+00,3.292406529315315744e+00
4.011280000000208047e-03,7.081500952407633566e-04,2.000718158867603069e+00,3.292199310915576049e+00
4.012280000000208180e-03,7.708098161430773946e-04,2.000780787360459279e+00,3.291992182247057919e+00
4.013280000000208313e-03,8.334391067936524266e-04,2.000843382814231131e+00,3.291785151504124762e+00
4.014280000000208445e-03,8.960354946953676732e-04,2.000905942757849942e+00,3.291578226878598912e+00
4.015280000000208578e-03,9.585965086500108185e-04,2.000968464721647688e+00,3.291371416559448093e+00
4.016280000000208711e-03,1.021119678855907705e-03,2.001030946237457808e+00,3.291164728732448808e+00
4.017280000000208844e-03,1.083602537005320552e-03,2.001093384838709799e+00,3.290958171579869251e+00
4.018280000000208976e-03,1.146042616381926513e-03,2.001155778060526025e+00,3.290751753280138026e+00
4.019280000000209109e-03,1.208437451958447586e-03,2.001218123439820751e+00,3.290545482007523503e+00
4.020280000000209242e-03,1.270784580493506191e-03,2.001280418515398285e+00,3.290339365931793658e+00
4.021280000000209374e-03,1.333081540629294003e-03,2.001342660828047570e+00,3.290133413217900760e+00
4.022280000000209507e-03,1.395325872988459077e-03,2.001404847920641217e+00,3.289927632025648307e+00
4.023280000000209640e-03,1.457515120271268578e-03,2.001466977338230091e+00,3.289722030509380168e+00
4.024280000000209773e-03,1.519646827352830491e-03,2.001529046628144570e+00,3.289516616817617312e+00
4.025280000000209905e-03,1.581718541379736149e-03,2.001591053340088688e+00,3.289311399092770927e+00
4.026280000000210038e-03,1.643727811866963623e-03,2.001652995026234727e+00,3.289106385470793370e+00
4.027280000000210171e-03,1.705672190794621512e-03,2.001714869241323136e+00,3.288901584080860196e+00
4.028280000000210304e-03,1.767549232704835422e-03,2.001776673542758456e+00,3.288697003045036205e+00
4.029280000000210436e-03,1.829356494797836031e-03,2.001838405490704798e+00,3.288492650477959245e+00
4.030280000000210569e-03,1.891091537028816941e-03,2.001900062648181766e+00,3.288288534486498271e+00
4.031280000000210702e-03,1.952751922203983500e-03,2.001961642581164380e+00,3.288084663169445143e+00
4.032280000000210834e-03,2.014335216076838624e-03,2.002023142858673666e+00,3.287881044617173565e+00
4.033280000000210967e-03,2.075838987444526742e-03,2.002084561052877021e+00,3.287677686911319341e+00
4.034280000000211100e-03,2.137260808243361763e-03,2.002145894739180143e+00,3.287474598124458858e+00
4.035280000000211233e-03,2.198598253645098373e-03,2.002207141496326948e+00,3.287271786319773348e+00
4.036280000000211365e-03,2.259848902152315157e-03,2.002268298906491939e+00,3.287069259550731815e+00
4.037280000000211498e-03,2.321010335694425036e-03,2.002329364555378355e+00,3.286867025860757074e+00
4.038280000000211631e-03,2.382080139722688242e-03,2.002390336032310980e+00,3.286665093282913119e+00
4.039280000000211764e-03,2.443055903305774764e-03,2.002451210930332071e+00,3.286463469839566720e+00
4.040280000000211896e-03,2.503935219224946458e-03,2.002511986846297720e+00,3.286262163542065018e+00
4.041280000000212029e-03,2.564715684069155451e-03,2.002572661380970231e+00,3.286061182390427327e+00
4.042280000000212162e-03,2.625394898329654232e-03,2.002633232139115371e+00,3.285860534372996078e+00
4.043280000000212294e-03,2.685970466494963082e-03,2.002693696729595185e+00,3.285660227466129513e+00
4.044280000000212427e-03,2.746439997145337913e-03,2.002754052765464809e+00,3.285460269633872166e+00
4.045280000000212560e-03,2.806801103047250681e-03,2.002814297864060400e+00,3.285260668827640451e+00
4.046280000000212693e-03,2.867051401247696328e-03,2.002874429647104382e+00,3.285061432985873608e+00
4.047280000000212825e-03,2.927188513167998819e-03,2.002934445740786717e+00,3.284862570033748597e+00
4.048280000000212958e-03,2.987210064697916855e-03,2.002994343775867492e+00,3.284664087882827488e+00
4.049280000000213091e-03,3.047113686289403510e-03,2.003054121387767061e+00,3.284465994430746605e+00
4.050280000000213224e-03,3.106897013050049713e-03,2.003113776216660202e+00,3.284268297560901217e+00
4.051280000000213356e-03,3.166557684836514720e-03,2.003173305907568924e+00,3.284071005142106259e+00
4.052280000000213489e-03,3.226093346347597059e-03,2.003232708110454841e+00,3.283874125028297009e+00
4.053280000000213622e-03,3.285501647217288143e-03,2.003291980480311540e+00,3.283677665058198691e+00
4.054280000000213754e-03,3.344780242107627671e-03,2.003351120677260955e+00,3.283481633054997850e+00
4.055280000000213887e-03,3.403926790801189983e-03,2.003410126366639954e+00,3.283286036826041254e+00
4.056280000000214020e-03,3.462938958293540481e-03,2.003468995219098936e+00,3.283090884162495726e+00
4.057280000000214153e-03,3.521814414885319090e-03,2.003527724910687535e+00,3.282896182839049715e+00
4.058280000000214285e-03,3.580550836274243483e-03,2.003586313122950546e+00,3.282701940613581115e+00
4.059280000000214418e-03,3.639145903647070246e-03,2.003644757543016741e+00,3.282508165226849961e+00
4.060280000000214551e-03,3.697597303770869953e-03,2.003703055863694349e+00,3.282314864402162691e+00
4.061280000000214684e-03,3.755902729084417170e-03,2.003761205783556765e+00,3.282122045845087932e+00
4.062280000000214816e-03,3.814059877789289892e-03,2.003819205007037141e+00,3.281929717243104783e+00
4.063280000000214949e-03,3.872066453940969412e-03,2.003877051244516316e+00,3.281737886265316817e+00
4.064280000000215082e-03,3.929920167539054619e-03,2.003934742212416964e+00,3.281546560562115467e+00
4.065280000000215214e-03,3.987618734618059158e-03,2.003992275633291076e+00,3.281355747764874486e+00
4.066280000000215347e-03,4.045159877337317807e-03,2.004049649235908781e+00,3.281165455485645310e+00
4.067280000000215480e-03,4.102541324070977866e-03,2.004106860755351160e+00,3.280975691316821319e+00
4.068280000000215613e-03,4.159760809497902931e-03,2.004163907933096844e+00,3.280786462830853623e+00
4.069280000000215745e-03,4.216816074690688497e-03,2.004220788517113050e+00,3.280597777579920660e+00
4.070280000000215878e-03,4.273704867205223995e-03,2.004277500261944400e+00,3.280409643095609340e+00
4.071280000000216011e-03,4.330424941169292059e-03,2.004334040928800409e+00,3.280222066888631716e+00
4.072280000000216144e-03,4.386974057371621424e-03,2.004390408285644298e+00,3.280035056448487474e+00
4.073280000000216276e-03,4.443349983349869498e-03,2.004446600107281373e+00,3.279848619243180607e+00
4.074280000000216409e-03,4.499550493478976163e-03,2.004502614175446062e+00,3.279662762718891678e+00
4.075280000000216542e-03,4.555573369059096912e-03,2.004558448278892069e+00,3.279477494299670504e+00
4.076280000000216674e-03,4.611416398402934033e-03,2.004614100213475858e+00,3.279292821387143064e+00
4.077280000000216807e-03,4.667077376923435550e-03,2.004669567782246364e+00,3.279108751360196194e+00
4.078280000000216940e-03,4.722554107220381346e-03,2.004724848795530701e+00,3.278925291574675605e+00
4.079280000000217073e-03,4.777844399167512253e-03,2.004779941071022087e+00,3.278742449363069689e+00
4.080280000000217205e-03,4.832946069998682488e-03,2.004834842433863340e+00,3.278560232034227973e+00
4.081280000000217338e-03,4.887856944394400674e-03,2.004889550716735247e+00,3.278378646873034263e+00
4.082280000000217471e-03,4.942574854567304866e-03,2.004944063759939166e+00,3.278197701140127762e+00
4.083280000000217604e-03,4.997097640347963714e-03,2.004998379411486731e+00,3.278017402071581543e+00
4.084280000000217736e-03,5.051423149270213575e-03,2.005052495527180678e+00,3.277837756878613895e+00
4.085280000000217869e-03,5.105549236655891956e-03,2.005106409970701886e+00,3.277658772747285454e+00
4.086280000000218002e-03,5.159473765699868451e-03,2.005160120613691532e+00,3.277480456838199885e+00
4.087280000000218134e-03,5.213194607554007959e-03,2.005213625335838579e+00,3.277302816286211673e+00
4.088280000000218267e-03,5.266709641411430540e-03,2.005266922024959264e+00,3.277125858200121478e+00
4.089280000000218400e-03,5.320016754590230906e-03,2.005320008577082813e+00,3.276949589662383922e+00
4.090280000000218533e-03,5.373113842616948979e-03,2.005372882896536701e+00,3.276774017728817157e+00
4.091280000000218665e-03,5.425998809309404668e-03,2.005425542896024371e+00,3.276599149428292890e+00
4.092280000000218798e-03,5.478669566859666225e-03,2.005477986496711829e+00,3.276424991762469041e+00
4.093280000000218931e-03,5.531124035916354202e-03,2.005530211628306692e+00,3.276251551705472664e+00
4.094280000000219064e-03,5.583360145666934997e-03,2.005582216229142567e+00,3.276078836203629052e+00
4.095280000000219196e-03,5.635375833919237243e-03,2.005633998246259431e+00,3.275906852175153539e+00
4.096280000000219329e-03,5.687169047182926568e-03,2.005685555635483563e+00,3.275735606509879716e+00
4.097280000000219462e-03,5.738737740750596110e-03,2.005736886361509264e+00,3.275565106068960120e+00
4.098280000000219594e-03,5.790079878778553457e-03,2.005787988397979671e+00,3.275395357684582898e+00
4.099280000000219727e-03,5.841193434367102783e-03,2.005838859727565371e+00,3.275226368159690260e+00
4.100280000000219860e-03,5.892076389640616210e-03,2.005889498342045218e+00,3.275058144267686266e+00
4.101280000000219993e-03,5.942726735827116857e-03,2.005939902242385831e+00,3.274890692752156163e+00
4.102280000000220125e-03,5.993142473337608606e-03,2.005990069438819745e+00,3.274724020326584828e+00
4.103280000000220258e-03,6.043321611845212452e-03,2.006039997950923137e+00,3.274558133674078775e+00
4.104280000000220391e-03,6.093262170363377382e-03,2.006089685807696199e+00,3.274393039447080156e+00
4.105280000000220524e-03,6.142962177324420847e-03,2.006139131047639079e+00,3.274228744267085212e+00
4.106280000000220656e-03,6.192419670657137686e-03,2.006188331718830042e+00,3.274065254724386698e+00
4.107280000000220789e-03,6.241632697864323183e-03,2.006237285879003185e+00,3.273902577377763023e+00
4.108280000000220922e-03,6.290599316100011634e-03,2.006285991595624818e+00,3.273740718754231338e+00
4.109280000000221054e-03,6.339317592245958567e-03,2.006334446945967631e+00,3.273579685348760648e+00
4.110280000000221187e-03,6.387785602988014545e-03,2.006382650017189739e+00,3.273419483624007142e+00
4.111280000000221320e-03,6.436001434892050545e-03,2.006430598906407958e+00,3.273260120010033525e+00
4.112280000000221453e-03,6.483963184479690778e-03,2.006478291720774187e+00,3.273101600904039010e+00
4.113280000000221585e-03,6.531668958303104427e-03,2.006525726577549573e+00,3.272943932670098199e+00
4.114280000000221718e-03,6.579116873020079276e-03,2.006572901604179560e+00,3.272787121638883079e+00
4.115280000000221851e-03,6.626305055468107406e-03,2.006619814938365831e+00,3.272631174107408114e+00
4.116280000000221984e-03,6.673231642738648717e-03,2.006666464728142252e+00,3.272476096338754026e+00
4.117280000000222116e-03,6.719894782250337983e-03,2.006712849131947696e+00,3.272321894561803113e+00
4.118280000000222249e-03,6.766292631822300348e-03,2.006758966318696658e+00,3.272168574970984345e+00
4.119280000000222382e-03,6.812423359746933374e-03,2.006804814467854303e+00,3.272016143726007797e+00
4.120280000000222514e-03,6.858285144862009096e-03,2.006850391769506192e+00,3.271864606951606191e+00
4.121280000000222647e-03,6.903876176622881014e-03,2.006895696424429776e+00,3.271713970737275545e+00
4.122280000000222780e-03,6.949194655173630310e-03,2.006940726644165451e+00,3.271564241137022933e+00
4.123280000000222913e-03,6.994238791418294458e-03,2.006985480651091169e+00,3.271415424169095587e+00
4.124280000000223045e-03,7.039006807091503434e-03,2.007029956678485938e+00,3.271267525815739319e+00
4.125280000000223178e-03,7.083496934828729073e-03,2.007074152970604874e+00,3.271120552022940053e+00
4.126280000000223311e-03,7.127707418235857025e-03,2.007118067782745374e+00,3.270974508700183137e+00
4.127280000000223444e-03,7.171636511958702324e-03,2.007161699381318165e+00,3.270829401720183327e+00
4.128280000000223576e-03,7.215282481751838888e-03,2.007205046043914365e+00,3.270685236918654759e+00
4.129280000000223709e-03,7.258643604547115012e-03,2.007248106059373427e+00,3.270542020094048929e+00
4.130280000000223842e-03,7.301718168521721328e-03,2.007290877727851974e+00,3.270399757007320218e+00
4.131280000000223974e-03,7.344504473165576128e-03,2.007333359360889080e+00,3.270258453381677199e+00
4.132280000000224107e-03,7.387000829348613559e-03,2.007375549281475102e+00,3.270118114902333062e+00
4.133280000000224240e-03,7.429205559387479403e-03,2.007417445824115632e+00,3.269978747216280013e+00
4.134280000000224373e-03,7.471116997111698632e-03,2.007459047334898994e+00,3.269840355932037923e+00
4.135280000000224505e-03,7.512733487929496023e-03,2.007500352171560198e+00,3.269702946619415407e+00
4.136280000000224638e-03,7.554053388893050384e-03,2.007541358703547552e+00,3.269566524809272678e+00
4.137280000000224771e-03,7.595075068763376680e-03,2.007582065312083941e+00,3.269431095993303948e+00
4.138280000000224904e-03,7.635796908074884634e-03,2.007622470390233893e+00,3.269296665623780740e+00
4.139280000000225036e-03,7.676217299199017928e-03,2.007662572342967078e+00,3.269163239113321850e+00
4.140280000000225169e-03,7.716334646407989675e-03,2.007702369587219149e+00,3.269030821834681078e+00
4.141280000000225302e-03,7.756147365937602831e-03,2.007741860551954804e+00,3.268899419120500305e+00
4.142280000000225434e-03,7.795653886049816461e-03,2.007781043678229072e+00,3.268769036263101668e+00
4.143280000000225567e-03,7.834852647094926043e-03,2.007819917419251698e+00,3.268639678514237090e+00
4.144280000000225700e-03,7.873742101572970067e-03,2.007858480240445331e+00,3.268511351084884886e+00
4.145280000000225833e-03,7.912320714194847823e-03,2.007896730619507686e+00,3.268384059145020615e+00
4.146280000000225965e-03,7.950586961942947978e-03,2.007934667046470167e+00,3.268257807823393257e+00
4.147280000000226098e-03,7.988539334131421546e-03,2.007972288023760932e+00,3.268132602207304949e+00
4.148280000000226231e-03,8.026176332465530250e-03,2.008009592066259064e+00,3.268008447342408473e+00
4.149280000000226364e-03,8.063496471101071206e-03,2.008046577701357194e+00,3.267885348232473675e+00
4.150280000000226496e-03,8.100498276702849249e-03,2.008083243469017010e+00,3.267763309839188501e+00
4.151280000000226629e-03,8.137180288502895986e-03,2.008119587921828764e+00,3.267642337081932524e+00
4.152280000000226762e-03,8.173541058358277725e-03,2.008155609625068116e+00,3.267522434837577983e+00
4.153280000000226894e-03,8.209579150807999604e-03,2.008191307156751204e+00,3.267403607940278398e+00
4.154280000000227027e-03,8.245293143129920135e-03,2.008226679107691925e+00,3.267285861181261630e+00
4.155280000000227160e-03,8.280681625396711654e-03,2.008261724081558786e+00,3.267169199308626482e+00
4.156280000000227293e-03,8.315743200531768714e-03,2.008296440694926854e+00,3.267053627027133977e+00
4.157280000000227425e-03,8.350476484364103419e-03,2.008330827577335942e+00,3.266939148998009301e+00
4.158280000000227558e-03,8.384880105683121046e-03,2.008364883371342557e+00,3.266825769838747284e+00
4.159280000000227691e-03,8.418952706292800667e-03,2.008398606732574088e+00,3.266713494122901018e+00
4.160280000000227824e-03,8.452692941065152385e-03,2.008431996329782088e+00,3.266602326379905108e+00
4.161280000000227956e-03,8.486099477993558349e-03,2.008465050844893796e+00,3.266492271094862510e+00
4.162280000000228089e-03,8.519170998245083337e-03,2.008497768973065423e+00,3.266383332708363341e+00
4.163280000000228222e-03,8.551906196212774938e-03,2.008530149422732780e+00,3.266275515616297476e+00
4.164280000000228354e-03,8.584303779567009629e-03,2.008562190915662793e+00,3.266168824169655593e+00
4.165280000000228487e-03,8.616362469306746916e-03,2.008593892187003682e+00,3.266063262674350653e+00
4.166280000000228620e-03,8.648080999809772129e-03,2.008625251985336035e+00,3.265958835391019832e+00
4.167280000000228753e-03,8.679458118882791770e-03,2.008656269072719880e+00,3.265855546534867315e+00
4.168280000000228885e-03,8.710492587810893944e-03,2.008686942224744865e+00,3.265753400275458240e+00
4.169280000000229018e-03,8.741183181406377359e-03,2.008717270230580443e+00,3.265652400736541949e+00
4.170280000000229151e-03,8.771528688057181333e-03,2.008747251893020280e+00,3.265552551995898334e+00
4.171280000000229284e-03,8.801527909774642736e-03,2.008776886028530217e+00,3.265453858085137107e+00
4.172280000000229416e-03,8.831179662240838321e-03,2.008806171467298007e+00,3.265356322989533489e+00
4.173280000000229549e-03,8.860482774855354612e-03,2.008835107053276392e+00,3.265259950647855014e+00
4.174280000000229682e-03,8.889436090781530422e-03,2.008863691644230176e+00,3.265164744952194553e+00
4.175280000000229814e-03,8.918038466991991611e-03,2.008891924111778859e+00,3.265070709747808664e+00
4.176280000000229947e-03,8.946288774313904818e-03,2.008919803341445043e+00,3.264977848832942620e+00
4.177280000000230080e-03,8.974185897473476586e-03,2.008947328232696616e+00,3.264886165958659880e+00
4.178280000000230213e-03,9.001728735140098608e-03,2.008974497698989836e+00,3.264795664828701760e+00
4.179280000000230345e-03,9.028916199969701933e-03,2.009001310667811069e+00,3.264706349099316895e+00
4.180280000000230478e-03,9.055747218647710456e-03,2.009027766080722976e+00,3.264618222379100487e+00
4.181280000000230611e-03,9.082220731931435823e-03,2.009053862893403153e+00,3.264531288228834427e+00
